platform,content,score,user,time,song_id
网易云音乐,安瑞敏,1,恨俊痛,2025-04-23 23:59:09,1359356908
网易云音乐,一直都很火,1,9_7iuk,2025-04-23 23:58:50,1359356908
网易云音乐,晚安,1,9_7iuk,2025-04-23 23:58:26,1359356908
网易云音乐,曾经多少个牵着肠拉扯不舍的夜晚,1,说实话我还是介意你和她,2025-04-23 23:57:08,1359356908
网易云音乐,哈喽,1,茹拉拉拉,2025-04-23 23:55:48,1359356908
网易云音乐,来了，隔壁没版权555,1,鹤酌,2025-04-23 23:53:42,1359356908
网易云音乐,你上学背课文一定很牛吧 人家说的话人家自己都已经忘了 你还能倒背如流 ,1,大雾的尽头,2025-04-23 23:53:23,1359356908
网易云音乐,"这嗓音我的天 我太爱了哇！！！！！！

",1,听点能听的,2025-04-23 23:53:00,1359356908
网易云音乐,"宝宝晚安 我希望你永远开心
",1,你总是叫我诺,2025-04-23 23:48:43,1359356908
网易云音乐,可是一个你和一个你很喜欢的人做朋友你会开心吗假如那天她带着她的对象来和你介绍你会好过吗,1,Parting专辑,2025-04-23 23:44:10,1359356908
网易云音乐,恨你突如其来的落差感 也念你最初那句晚安,1,不锈钢饭碗,2025-04-23 23:42:55,1359356908
网易云音乐,晚安,1,茉莉_7D,2025-04-23 23:42:40,1359356908
网易云音乐,可我还是觉得 不做恋人会很可惜,1,害羞3oO,2025-04-23 23:39:22,1359356908
网易云音乐,诶S1mon,1,番茄炒蛋-bw7,2025-04-23 23:37:43,1359356908
网易云音乐,晚安lsq,1,听不到鲸落uluvme,2025-04-23 23:37:13,1359356908
网易云音乐,晚安,1,听不到鲸落uluvme,2025-04-23 23:35:50,1359356908
网易云音乐,晚安不能对谁都说,1,窝素一只小勾,2025-04-23 23:33:22,1359356908
网易云音乐,加油,1,听不到鲸落uluvme,2025-04-23 23:32:51,1359356908
网易云音乐,我老师告诉我，只有懂得享受孤独的人，才能体会到更深层的精神内核，才能去思考更加高级的问题～所以一个人的人也许是适合去思考更深层问题的人～没必要羡慕别人吧～[亲亲][色],1,翎羽-zt,2025-04-23 23:31:40,1359356908
网易云音乐,如果睡觉可以逃避一切的话那我睡觉了,1,Hsun9_zuy,2025-04-23 23:30:16,1359356908
网易云音乐,晚安,1,LYBRelease,2025-04-23 23:30:09,1359356908
网易云音乐,人呀，总是自我感动，就像每次都是你说晚安晚安晚安,1,李秋桐i,2025-04-23 23:28:58,1359356908
网易云音乐,如果到最后你是幸福的那我也无所谓.,1,黎_璇,2025-04-23 23:28:46,1359356908
网易云音乐,我一个人也走了很远的路 我不将就.,1,黎_璇,2025-04-23 23:27:13,1359356908
网易云音乐,你的誓言在那个晚上像青烟一样飘走了无影无踪.,1,黎_璇,2025-04-23 23:25:53,1359356908
网易云音乐,谁又会甘心看着她去牵别人的手,1,孤舟云客,2025-04-23 23:25:19,1359356908
网易云音乐,改变不了你 所以我唯一能做的就是远离你.,1,黎_璇,2025-04-23 23:24:40,1359356908
网易云音乐,"幸福就像雨点 落不到每片树叶.

爱无解 如果有 那就是你.

我的名字那么短放在你心里就这么难吗.

我不是上帝 读不懂你的心思.

还是那句话 物质 陪伴 情绪 总要占一个.

没有行动的爱是废话.

想你 是夜深人静时的泪流满面.

[链接]送你一棵无忧树 许你以后无忧无虑.
",1,小柰呀-,2025-04-23 23:22:21,1359356908
网易云音乐,晚安,1,泪痛苦楚,2025-04-23 23:21:21,1359356908
网易云音乐,"晚安
",1,忘记不了那些痛_,2025-04-23 23:20:53,1359356908
网易云音乐,晚安,1,回忆最初的好,2025-04-23 23:20:50,1359356908
网易云音乐,无论今天过得怎么样，都希望你们可以好好睡觉，晚安啦,1,67love13,2025-04-23 23:20:31,1359356908
网易云音乐,hl,1,入東海-,2025-04-23 23:19:42,1359356908
网易云音乐,"红肿的眼睛 浓重的鼻音 是我爱过你的痕迹.

我爱你的一切 你可以爱我吗.

世界 让我幸福一次 就这么难吗.

你的宝宝那么多 我被挤来挤去很委屈.

如果没有你 我的世界早就崩塌了.

我站在清醒和麻木的边缘 不能堕落也不能解
脱.

风吹倒了梧桐树 也吹倒了我.

每天都像拆盲盒 总有不一样的苦难等着我.
",1,小柰呀-,2025-04-23 23:19:38,1359356908
网易云音乐,"可惜我不是你的only one

我故作狠心 结果才发现我离不开她.

到底要多漂亮的女孩 才能在爱里风生水起.

我就像花瓶一样 没花就是废品.

爱是我花钱都买不来的.

你若不嫌她素颜 她又怎么会嫌你没钱.

不知道什么是把妹王 只知道对你好是我的本能.

恋爱就像树叶 不是在绿就是在黄.

",1,小柰呀-,2025-04-23 23:17:08,1359356908
网易云音乐,两句晚安,1,小i依旧,2025-04-23 23:16:58,1359356908
网易云音乐,保护好自己才能保护好更多的人啊，记住了，加油哦,1,o我的天那,2025-04-23 23:16:11,1359356908
网易云音乐,痛苦总是不合时宜的出现,1,蒤侸,2025-04-23 23:15:34,1359356908
网易云音乐,晚安,1,冰雪博闻多识雪莲,2025-04-23 23:14:57,1359356908
网易云音乐,"了解我之后 就会讨厌我了.

我发誓 我不会再让她手臂上添半条疤.

爱是无辜的风筝 拉扯最在乎的人.

可能我不是最好的那个 但你不会遇到第二个我.

曾经我们也被羡慕 如今情难说出.

生活就像是一部老电影 永远是黑白两色.

我是一朵难养的花 你答应过会把我养好的.

你心里的那座城 终究属于谁呢.
",1,小柰呀-,2025-04-23 23:14:45,1359356908
网易云音乐,嘻嘻,1,冰雪博闻多识雪莲,2025-04-23 23:12:15,1359356908
网易云音乐,平安归来,1,安稳小雯,2025-04-23 23:12:13,1359356908
网易云音乐,咋又火咯[西西疑问]（无恶意）,1,2Y-x,2025-04-23 23:11:24,1359356908
网易云音乐,真的假的 楼丝,1,远离我--o,2025-04-23 23:11:21,1359356908
网易云音乐,@TtbXuuu ,1,福福xuxu,2025-04-23 23:09:58,1359356908
网易云音乐,还在处吗,1,禁佰邪,2025-04-23 23:08:10,1359356908
网易云音乐,此时一个三年后存款十位数的人赞了我,1,别凶猪猪i,2025-04-23 23:07:20,1359356908
网易云音乐,倘若那日誓言作数 这是我们的第二年,1,小猫咪小安,2025-04-23 23:05:55,1359356908
网易云音乐,人总是这样 心知肚明还有所期待,1,物质女孩终结者,2025-04-23 23:03:31,1359356908
网易云音乐,睡一觉就好了,1,恨你亿万次-,2025-04-23 23:03:17,1359356908
网易云音乐,晚安 送给晚睡的你们,1,我只会哭为难你了,2025-04-23 23:03:14,1359356908
网易云音乐,晚安,1,说话等掉哈,2025-04-23 23:02:39,1359356908
网易云音乐,晚安myw[爱心][爱心][爱心][爱心][爱心][爱心],1,小满爱电影,2025-04-23 23:02:17,1359356908
网易云音乐,我知道 总有一天 我会放下你 偶尔想起 也不会有波澜 我一直在骗我自己 企图让这个结局晚点来 但我忘了 就算开到0.5倍速 结局还是那个结局 都没变,1,一眼选中就是报应,2025-04-23 23:00:50,1359356908
网易云音乐, 枯燥生活中的一束光,1,我困在雨天里x,2025-04-23 22:59:31,1359356908
网易云音乐,"我对你说晚安,你对我说拜拜,或许是我在自找难堪",1,99岁老年梦,2025-04-23 22:58:20,1359356908
网易云音乐,"你的晚安 我的解药
",1,进击的自由羊,2025-04-23 22:57:14,1359356908
网易云音乐,真奇怪，今天又有点想你。我知道你身边很多人，我不是……你可能是无聊寂寞需要的时候我刚好在，我好像很可怕的会依赖的上瘾，清醒又糊涂的我，所以我知道你的随意也出动给你台阶，你下了，我好像还是在上上下下,1,Miss_Travel,2025-04-23 22:56:38,1359356908
网易云音乐,嗨咯,1,不过尔尔886,2025-04-23 22:55:50,1359356908
网易云音乐,来了,1,悲绪恒瑶,2025-04-23 22:51:54,1359356908
网易云音乐,晚安。,1,李黛玉丶,2025-04-23 22:46:42,1359356908
网易云音乐,666,1,夜霜玫瑰金黑糖,2025-04-23 22:45:21,1359356908
网易云音乐,王子兮和李嘉梁要永远在一起！,1,夜霜玫瑰金黑糖,2025-04-23 22:44:05,1359356908
网易云音乐,晚安,1,彩虹市的K老板,2025-04-23 22:39:44,1359356908
网易云音乐,晚安～,1,萏蒂纳艾,2025-04-23 22:34:06,1359356908
网易云音乐,天天开心,1,-林杺鸢,2025-04-23 22:33:35,1359356908
网易云音乐,天天开心,1,-林杺鸢,2025-04-23 22:33:29,1359356908
网易云音乐,晚安,1,-林杺鸢,2025-04-23 22:33:24,1359356908
网易云音乐,嘘 别吵 我在等一批2025年5月的人,1,-林杺鸢,2025-04-23 22:33:14,1359356908
网易云音乐,晚安,1,見1面馬,2025-04-23 22:32:49,1359356908
网易云音乐,我不止一次说过我不想你离开我,1,-花图图-,2025-04-23 22:32:39,1359356908
网易云音乐,曾经有个傻子 为了你不顾一切 最后换来的确实你的离开,1,-花图图-,2025-04-23 22:32:29,1359356908
网易云音乐,我再也不要那么痛苦啦 以后我都不会那么痛苦啦,1,狠心俩字,2025-04-23 22:32:00,1359356908
网易云音乐,晚安 你以后怎样都不关我的事了 我也不会窥探你的生活了,1,涵不涵0,2025-04-23 22:31:56,1359356908
网易云音乐,晚安💤,1,某白不知名使徒,2025-04-23 22:31:45,1359356908
网易云音乐,晚安,1,狠心俩字,2025-04-23 22:31:40,1359356908
网易云音乐,给你们说再见 没有以后啦,1,狠心俩字,2025-04-23 22:31:29,1359356908
网易云音乐,晚安哦，好梦,1,雁过时正听雨,2025-04-23 22:31:09,1359356908
网易云音乐,"你来过很多地方，却唯独没有来过的我主页，我亲爱的朋友 能来听听我的歌吗，，，，虽然比较小众，没什么人听过。[小红花]2025
期待",1,瓦达西白龙叠丝,2025-04-23 22:29:57,1359356908
网易云音乐,我也需要,1,-Ain繁花重度依赖-,2025-04-23 22:27:21,1359356908
网易云音乐,被动选无人在意就不会丢人了[亲亲],1,-Ain繁花重度依赖-,2025-04-23 22:26:45,1359356908
网易云音乐,记得注销账号,1,-Ain繁花重度依赖-,2025-04-23 22:26:03,1359356908
网易云音乐,鹿晗老師加油 阿彌陀佛,1,小殼夫人,2025-04-23 22:24:01,1359356908
网易云音乐,好久不见 还在听吗？,1,厌弃烂回忆,2025-04-23 22:23:40,1359356908
网易云音乐,哈喽,1,厌弃烂回忆,2025-04-23 22:21:06,1359356908
网易云音乐,晚安,1,dd晚安a,2025-04-23 22:20:57,1359356908
网易云音乐,你很棒哟,1,一口喝99杯卡布奇诺,2025-04-23 22:20:48,1359356908
网易云音乐,晚安,1,如果你是我的晴天y,2025-04-23 22:20:42,1359356908
网易云音乐,想你却又见不到你,1,如果你是我的晴天y,2025-04-23 22:19:58,1359356908
网易云音乐,"想你却又见不到你
",1,如果你是我的晴天y,2025-04-23 22:19:38,1359356908
网易云音乐,嗨,1,斯塔夫罗波尔徒步小提琴音乐,2025-04-23 22:17:58,1359356908
网易云音乐,i   likeyou,1,_t1ove,2025-04-23 22:17:52,1359356908
网易云音乐,你好呀,1,我命由我不由天zsc,2025-04-23 22:17:02,1359356908
网易云音乐,！啊,1,Yang_c_T1Lw,2025-04-23 22:16:09,1359356908
网易云音乐,好棒哦 继续加油哦[可爱],1,漾醢,2025-04-23 22:05:25,1359356908
网易云音乐,1.1倍速的好听[大笑],1,小烁嘛,2025-04-23 22:04:37,1359356908
网易云音乐,聊天记录是不是越往上翻你就越爱我。越往下翻就是“我爱你”,1,听依碎碎念_Yi,2025-04-23 22:04:26,1359356908
网易云音乐,[多多大笑],1,文轩_yyrl,2025-04-23 22:02:24,1359356908
网易云音乐,现在只记得你的晚安,1,回忆最是刺痛,2025-04-23 22:02:01,1359356908
网易云音乐,4月的,1,不要叫我欧马尾,2025-04-23 22:00:33,1359356908
网易云音乐,1@nakks ,1,輪廓失,2025-04-23 22:00:17,1359356908
网易云音乐,我肯定是最晚一个听这个的人肯定没有比我更晚的了,1,圆乌龟,2025-04-23 21:58:56,1359356908
网易云音乐,晚安,1,风-lx,2025-04-23 21:58:38,1359356908
网易云音乐,今天的点赞是蛋糕哦😜,1,静坐聆听新世纪伟大思想,2025-04-23 21:57:17,1359356908
网易云音乐,"晚安，素未谋面的网易云歌迷们
",1,薪尽自然樑同学,2025-04-23 21:54:43,1359356908
网易云音乐,其实，我只是想起你了，并不是想你……,1,薪尽自然樑同学,2025-04-23 21:54:02,1359356908
网易云音乐,陌生人，我想听一句晚安,1,命运末影,2025-04-23 21:52:16,1359356908
网易云音乐,"预告片：2026
被Crush倒追
期末考个理想的成绩
朋友都是真心的
一辈子没有烦恼
天天开心 事事顺利
冷知识：不会无缘无故刷到",1,范小淅,2025-04-23 21:52:08,1359356908
网易云音乐,谢谢,1,勿忘我_xFAz,2025-04-23 21:52:06,1359356908
网易云音乐,19年听的歌，现在还有人哦～,1,勿忘我_xFAz,2025-04-23 21:51:19,1359356908
网易云音乐,开始下一段,1,勿忘我_xFAz,2025-04-23 21:50:52,1359356908
网易云音乐,就这个颜人中爆,1,秦简不勤Zzz,2025-04-23 21:48:49,1359356908
网易云音乐,互粉,1,洋少且66,2025-04-23 21:45:46,1359356908
网易云音乐,晚安,1,要早睡ovo_,2025-04-23 21:43:33,1359356908
网易云音乐,祝网易云音乐12周年快乐,1,岳不美丽,2025-04-23 21:43:14,1359356908
网易云音乐,炀炀 晚安,1,唉又是阴天,2025-04-23 21:41:31,1359356908
网易云音乐,"淋淋晚安
",1,呆兔犯,2025-04-23 21:39:31,1359356908
网易云音乐,澈澈晚安哟～记得照顾好自己，你的妈妈一定会赢！[越来越好][一路顺风][约定]祝澈澈妈妈会赢！,1,Lizixuan226,2025-04-23 21:36:14,1359356908
网易云音乐,我会忘掉的 我会忘掉你站在我身边 低头听我说话的样子 我会忘掉你牵我手的感觉 我会忘掉你身上的味道 我会忘掉每次见面的开心 我会忘掉去见你时的期盼 我会忘掉一切一切 你的脸 你的笑我也会忘掉的 我始终记得第一次见你的模样 难免有点哽咽,1,如果可以我想订一份好的睡眠,2025-04-23 21:35:06,1359356908
网易云音乐,晚安,1,Eazinx,2025-04-23 21:34:57,1359356908
网易云音乐,晚安大同---早点睡颜人中[越来越好],1,小小君绝,2025-04-23 21:33:51,1359356908
网易云音乐,依然想他    依然想听他的晚安,1,虎皮鹌鹑蛋红烧you,2025-04-23 21:33:17,1359356908
网易云音乐,"雪花再一次飘落这一次你能不能握紧我的手

我试着去翻到回忆 却再也找不回原来的我们

感动代替不了感情 念旧再也回不到曾经

零零散散的世界 遇见你是我最大的幸福

心疼吗 心疼就好好爱一次

人最笨的时候就是什么都想要问清楚",1,涛涛不绝P,2025-04-23 21:31:52,1359356908
网易云音乐,so,1,是一只小小的小曦子呀,2025-04-23 21:31:11,1359356908
网易云音乐,未成年的恋爱真的会有结果吗？,1,不是走了啊,2025-04-23 21:27:55,1359356908
网易云音乐,哪有人愿意自杀嘛 她只是渴望被爱而已.,1,约定风平,2025-04-23 21:26:45,1359356908
网易云音乐,嗨~晚安,1,这么圆哟,2025-04-23 21:24:27,1359356908
网易云音乐,我不怪路不平我怪自己没看清.,1,约定风平,2025-04-23 21:23:45,1359356908
网易云音乐,圆周率没有尽头人们也只记得开头.,1,约定风平,2025-04-23 21:23:40,1359356908
网易云音乐,时间教会了我两样东西珍惜和放弃.,1,约定风平,2025-04-23 21:23:34,1359356908
网易云音乐,看着树上掉下的落叶就像破碎了自己.,1,约定风平,2025-04-23 21:23:29,1359356908
网易云音乐,我需要你的千言万语嘛 我只要你待我如初.,1,约定风平,2025-04-23 21:23:23,1359356908
网易云音乐,总有个小孩 为了爱伤痕累累.,1,约定风平,2025-04-23 21:23:17,1359356908
网易云音乐,生活不像电影所以我告诉自己没关系.,1,约定风平,2025-04-23 21:23:11,1359356908
网易云音乐,幸福就是找一个和自己一样有良心的人.,1,约定风平,2025-04-23 21:23:04,1359356908
网易云音乐,可能是我运气不行遇见的人都不太真诚,1,约定风平,2025-04-23 21:22:57,1359356908
网易云音乐,我需要一个站在我身边的而不是指责我的.,1,约定风平,2025-04-23 21:22:50,1359356908
网易云音乐,我走向你你选择别人于是我不言不语.,1,约定风平,2025-04-23 21:22:44,1359356908
网易云音乐,我唯一不后悔的就是与你相识,1,约定风平,2025-04-23 21:22:37,1359356908
网易云音乐,"一路有你的陪伴,便是我最大的荣幸",1,约定风平,2025-04-23 21:22:32,1359356908
网易云音乐,心情不好的时候别忘了你身后还有个我,1,约定风平,2025-04-23 21:22:24,1359356908
网易云音乐,我想要很多很多爱或者很短很短的命.,1,约定风平,2025-04-23 21:22:18,1359356908
网易云音乐,幸福是一场豪赌眼泪是我的赌注.,1,约定风平,2025-04-23 21:22:14,1359356908
网易云音乐,心碎无声无息你又怎么会注意到呢.,1,约定风平,2025-04-23 21:22:09,1359356908
网易云音乐,别对世界充满希望站在楼顶就知道结果.,1,约定风平,2025-04-23 21:22:03,1359356908
网易云音乐,是我不配幸福嘛还是幸福轮不到我.,1,约定风平,2025-04-23 21:21:59,1359356908
网易云音乐,后来明白了真正的离开是悄无声息的.,1,约定风平,2025-04-23 21:21:51,1359356908
网易云音乐,我试着去翻到回忆 却再也找不回原来的我们,1,涛涛不绝P,2025-04-23 21:16:31,1359356908
网易云音乐,用这个音乐配上舍不得删的团体照,1,天真是泪本质,2025-04-23 21:15:06,1359356908
网易云音乐,好听啊。,1,笑笑吖_1540,2025-04-23 21:04:32,1359356908
网易云音乐,你永远不会知道 那个为了你失去理智的人 突然安静下来 不哭不闹 不会打扰 她是经历了怎样的心疼 算了 你也不会心疼.,1,Re_緗,2025-04-23 21:04:31,1359356908
网易云音乐,"三字  难重逢.

无所谓无人在意.

好烦  好累 好想哭.

我堆积的思念你能听见吗.

你总说我变了而是我经历了太多.

相遇不一定有结局 但一定有意义.

情绪上头的时候除了崩溃还是崩溃.

周围都是漂亮的花 确实没有必要选我.",1,i翻-篇,2025-04-23 21:00:54,1359356908
网易云音乐,"你的语气 我的天气.

泪水打湿我的眼眶 我们也难回到从前.

拧巴的人总在充当明媚的角色.

你总是轻描淡写背后的痛你是句句不提.

还记得吗你说爱我的那年.

可我也讨厌我那阴晴不定的性格.

顺其自然爱自有天意.

如果我是薄情寡义的人 那凌晨流泪的人就不会是我.",1,i翻-篇,2025-04-23 21:00:41,1359356908
网易云音乐,"选我吧 稳赢.

共情的不是文案  是曾经的我.

幸福是块昂贵的蛋糕 我始终还未品尝.

你总以为我在跟你妥协 其实我在跟你告别.

在眼泪中 我看清了我们的距离.

可惜爱不是诗 我只能欲言又止.

嘴上说着无所谓 心里怎会不流泪.

突然的早睡 永远代替不开心.",1,i翻-篇,2025-04-23 21:00:30,1359356908
网易云音乐,"零下的冬 炽热的爱 又是一个人.

没有靠山的时候就往自己身上靠靠.

陪一根 敬我们不堪的回忆.

可惜我心软 做不到失我者永失.

那一年 我们也说过永远.

没有深清专一只是爱了一个人很久很久.

怎么分了你不是说他是你的挚爱吗

今年的冬天能一起看雪吗.",1,i翻-篇,2025-04-23 21:00:17,1359356908
网易云音乐,"其实我很清楚 我很委屈 你也是.

我爱每一个陪伴过我的人.

记忆中的你太好了难忘也难说.

如果相处太累及时告别没有错.

我总想等等再等等.

聊天记录往上翻回到你爱我的瞬间.

黑名单里躺着的都是曾经的VIP.

如果梦里有我想要的 那我一定早睡.

今年冬天格外的冷 遗憾你比冬天先离开.",1,i翻-篇,2025-04-23 21:00:05,1359356908
网易云音乐,"我想要的从来都不是一句对不起.

我爱你可你好像不爱我.

会幸福吗 他好像不耐烦了.

受不了我情绪就不要跟我永远.

所有的原谅 其实因为都是不想失去.

唯一能伤害到我的都是我在意的.

为你流过的泪 回头打滑告诉我没必要.

你每次生气的时候总会拿我脾气说事.",1,i翻-篇,2025-04-23 20:59:51,1359356908
网易云音乐,罐头鱼 晚安,1,冬京总是雨,2025-04-23 20:59:17,1359356908
网易云音乐,都说失去了才会懂得珍惜其实珍惜过后失去比什么都痛,1,诺糯不爱吃鱼,2025-04-23 20:58:43,1359356908
网易云音乐,我本来是要淋雨的，你非要给我撑伞，我会走不快，你也会淋湿，到头来你还要埋怨我。,1,诺糯不爱吃鱼,2025-04-23 20:57:28,1359356908
网易云音乐,这没骨气 心情好就原谅整个世界,1,敏感使我共鸣,2025-04-23 20:55:47,1359356908
网易云音乐,4月23,1,酒店学习巴西爵士,2025-04-23 20:52:22,1359356908
网易云音乐,云南天气好不好 你好不好,1,yin_ilove,2025-04-23 20:47:35,1359356908
网易云音乐,晚安,1,Sidhuwik,2025-04-23 20:46:52,1359356908
网易云音乐,😄,1,怡晚sulili,2025-04-23 20:43:58,1359356908
网易云音乐,情头也偷啊[流泪],1,枯木滕,2025-04-23 20:43:36,1359356908
网易云音乐,接,1,晞aaa,2025-04-23 20:40:15,1359356908
网易云音乐,缘分像一条线紧了会断松了会不见,1,相识ks,2025-04-23 20:39:08,1359356908
网易云音乐,官方现在文案圈好多人都退了  官方你是要让我们文案圈彻底没有知名度吗,1,知郁_uQex,2025-04-23 20:37:56,1359356908
网易云音乐,唉,1,湖南出了名的烂,2025-04-23 20:36:58,1359356908
网易云音乐,头像已偷,1,Yang_c_T1Lw,2025-04-23 20:35:52,1359356908
网易云音乐,不了。,1,Yang_c_T1Lw,2025-04-23 20:35:27,1359356908
网易云音乐,手机吗,1,Yang_c_T1Lw,2025-04-23 20:34:36,1359356908
网易云音乐,我想和她做朋友，可我不想看她喜欢别的人,1,Aizeli丽,2025-04-23 20:34:24,1359356908
网易云音乐,这里~,1,煎紫薯,2025-04-23 20:34:09,1359356908
网易云音乐,有些东西是该放下,1,夕颜_x8tT,2025-04-23 20:31:40,1359356908
网易云音乐,听了3年晚安，还是忘记不了你的那句晚安,1,那就叫你芯芯,2025-04-23 20:27:23,1359356908
网易云音乐,晚安,1,那就叫你芯芯,2025-04-23 20:26:04,1359356908
网易云音乐,宝宝终于听到现场版晚安啦 希望你一直唱歌 颜人中越来越好,1,刘什么1y,2025-04-23 20:24:52,1359356908
网易云音乐,"唉
",1,与泪做伴,2025-04-23 20:24:32,1359356908
网易云音乐,我宁愿满身烟味 也不眼里含泪,1,Y痛斥,2025-04-23 20:22:14,1359356908
网易云音乐,我不再需要可有可无的友情,1,Cdokii,2025-04-23 20:21:09,1359356908
网易云音乐,关于你的一切都没忘从你我相识那天起,1,Y痛斥,2025-04-23 20:20:13,1359356908
网易云音乐,谢谢,1,为尘事贪了杯,2025-04-23 20:20:04,1359356908
网易云音乐,你会痛恨我吗 奇怪的脾气执拗的性格,1,拜托微辣,2025-04-23 20:17:52,1359356908
网易云音乐,互关,1,拜托微辣,2025-04-23 20:17:32,1359356908
网易云音乐,用承诺绑住一个人 那太残忍了 晚安亲爱的 希望你永远辛福.,1,Y9_04,2025-04-23 20:15:49,1359356908
网易云音乐,晚安陌生人,1,枯木滕,2025-04-23 20:15:40,1359356908
网易云音乐,一个背影就能认出来 你让我怎么忘,1,Y痛斥,2025-04-23 20:15:32,1359356908
网易云音乐,2025年听晚安的人永远幸福。,1,樱花树下萌的战绩可查,2025-04-23 20:15:14,1359356908
网易云音乐,还看不,1,Dear_330,2025-04-23 20:14:59,1359356908
网易云音乐,深夜 emo 时刻的软肋 氛围型重磅炸弹,1,A-YTO,2025-04-23 20:14:06,1359356908
网易云音乐,接了,1,誓如约m,2025-04-23 20:13:54,1359356908
网易云音乐,今天是4月23号，明天期中考试，有点紧张，第一次裸考，其他一切安好，也希望你们天天开心,1,恋以愿,2025-04-23 20:12:34,1359356908
网易云音乐,"“他缺点多吗?”
“多，像星星一样多。”
“那优点呢?”
“像太阳一样少。”
“那你为什么喜欢他?”
“因为太阳一出来星星就都不见了。”",1,_iyyw17_,2025-04-23 19:59:48,1359356908
网易云音乐,其实，我只是想起你了，并不是想你……,1,薪尽自然樑同学,2025-04-23 19:58:33,1359356908
网易云音乐,52天后中考顺利。,1,血契骨钉,2025-04-23 19:54:37,1359356908
网易云音乐,“还忘不了她吗？” “早忘了。” “我还没说是谁...”,1,深海鱼子魉,2025-04-23 19:52:06,1359356908
网易云音乐,^晚安过后 还是会想很多 失眠的夜 只有眼泪陪伴.💤,1,冬日冰椰子,2025-04-23 19:51:47,1359356908
网易云音乐,有人发现颜人中600w粉丝了吗！,1,潇洒一只忆,2025-04-23 19:51:37,1359356908
网易云音乐,来啦,1,绿水人家绕1997,2025-04-23 19:46:51,1359356908
网易云音乐,高考倒计时45天,1,-陳_1-,2025-04-23 19:45:16,1359356908
网易云音乐,这,1,萝卜张___,2025-04-23 19:37:42,1359356908
网易云音乐,晚安,1,阴郁令你费解,2025-04-23 19:37:26,1359356908
网易云音乐,悲伤原来捂住眼睛，也会从鼻子里流出来,1,生命万歳,2025-04-23 19:32:19,1359356908
网易云音乐,好听,1,shore_海岸,2025-04-23 19:22:35,1359356908
网易云音乐,高一的单曲循环,1,伤痕肌,2025-04-23 19:22:15,1359356908
网易云音乐,接,1,厌烦小雨天和你,2025-04-23 19:15:01,1359356908
网易云音乐,晚安,1,立秋超群巧克力,2025-04-23 19:12:06,1359356908
网易云音乐,和喜欢的人说晚安吧,1,小羊冰7,2025-04-23 19:10:42,1359356908
网易云音乐,[多多比耶],1,一祺吃鱼,2025-04-23 19:08:43,1359356908
网易云音乐,做人不能太天真  除有人懂你的天真.,1,那就宅一辈子-,2025-04-23 19:06:30,1359356908
网易云音乐,来了,1,上官默耶,2025-04-23 19:05:50,1359356908
网易云音乐,错过了 就是错过了…,1,唱跳rap的仙女沫,2025-04-23 18:59:50,1359356908
网易云音乐,天津的吗 我也是 祝你得偿所愿,1,我飘在他心里,2025-04-23 18:53:36,1359356908
网易云音乐,好的 宝宝,1,写封告白信说爱你,2025-04-23 18:52:28,1359356908
网易云音乐,但是真的会有这样的人吗,1,秋末残雪mad,2025-04-23 18:37:03,1359356908
网易云音乐,点赞有特效[多多比耶],1,漏尿被护工打,2025-04-23 18:27:28,1359356908
网易云音乐,她们都嘲笑我，她踩我板凳，踢我板凳，跟他朋友说，看不起我是吧？总有，一天我会给你们看的。,1,极品布偶,2025-04-23 18:26:09,1359356908
网易云音乐,这里,1,三人鑫ym,2025-04-23 18:24:46,1359356908
网易云音乐,这里,1,爱意漫诗尾,2025-04-23 17:54:29,1359356908
网易云音乐,甘肃的天气好不好，静静你过得好不好,1,野_原_琳_,2025-04-23 17:51:52,1359356908
网易云音乐,滴滴滴,1,昆卡深棕绿音符,2025-04-23 17:51:47,1359356908
网易云音乐,晚安,1,鱼脆饼,2025-04-23 17:50:10,1359356908
网易云音乐,兄弟可以的，干就完了，安安全全的,1,今碗早点睡_,2025-04-23 17:36:34,1359356908
网易云音乐,"三字  难重逢.

无所谓无人在意.

好烦  好累 好想哭.

我堆积的思念你能听见吗.

你总说我变了而是我经历了太多.

相遇不一定有结局 但一定有意义.

情绪上头的时候除了崩溃还是崩溃.

周围都是漂亮的花 确实没有必要选我.

",1,ID王欣凯,2025-04-23 17:32:10,1359356908
网易云音乐,"你的语气 我的天气.

泪水打湿我的眼眶 我们也难回到从前.

拧巴的人总在充当明媚的角色.

你总是轻描淡写背后的痛你是句句不提.

还记得吗你说爱我的那年.

可我也讨厌我那阴晴不定的性格.

顺其自然爱自有天意.

如果我是薄情寡义的人 那凌晨流泪的人就不会是我.",1,ID王欣凯,2025-04-23 17:27:25,1359356908
网易云音乐,"选我吧 稳赢.

共情的不是文案  是曾经的我.

幸福是块昂贵的蛋糕 我始终还未品尝.

你总以为我在跟你妥协 其实我在跟你告别.

在眼泪中 我看清了我们的距离.

可惜爱不是诗 我只能欲言又止.

嘴上说着无所谓 心里怎会不流泪.

突然的早睡 永远代替不开心.",1,ID王欣凯,2025-04-23 17:25:30,1359356908
